Индекс,Доходность,GARCH sigma,VaR 95% GARCH-t,ES 95% GARCH-t,Exception 95% GARCH-t,VaR 99% GARCH-t,ES 99% GARCH-t,Exception 99% GARCH-t,VaR 95% GARCH-normal,Exception 95% GARCH-normal,VaR 95% Historical,Exception 95% Historical,VaR 99% Historical,Exception 99% Historical
2024-04-15,0.16056399995365772,0.6648884361561891,-1.0369132558980925,-1.4169527396225574,0,-1.63851842008337,-2.044940626710702,0,-1.0609569385117217,0,-1.2936780690344067,0,-1.625436438333219,0
2024-04-16,-0.2711402240592463,0.6512453580369718,-1.0149657500948108,-1.3872070708751063,0,-1.604226367728257,-2.0023090551026193,0,-1.038516071984545,0,-1.2936780690344067,0,-1.625436438333219,0
2024-04-17,0.18634199737435447,0.6408811322143032,-0.9982929065911782,-1.3646102034049545,0,-1.5781757527991713,-1.9699231645095672,0,-1.0214684375495844,0,-1.2936780690344067,0,-1.625436438333219,0
2024-04-18,-0.08128028160120906,0.6284675234345309,-0.978323237843921,-1.337545116516429,0,-1.546973987444458,-1.931133409955267,0,-1.0010498681246194,0,-1.2936780690344067,0,-1.625436438333219,0
2024-04-19,0.33613948522370235,0.6161678229515172,-0.958536812422129,-1.310728381094732,0,-1.516058532058946,-1.8926995933841388,0,-0.9808186611747173,0,-1.2936780690344067,0,-1.625436438333219,0
2024-04-22,-1.328039479228306,0.6073756728177845,-0.9443929539469937,-1.291559071707909,1,-1.4939593495969408,-1.8652260881575382,0,-0.9663568611385451,1,-1.2936780690344067,1,-1.625436438333219,0
2024-04-23,-0.10613776679618644,0.6631505708884771,-1.0341175665591371,-1.4131637145851468,0,-1.634150273377344,-2.039510185943724,0,-1.0580984045229727,0,-1.3126011862125058,0,-1.625436438333219,0
2024-04-24,-0.44782841996408057,0.6496801161220195,-1.012447758501435,-1.3837944123016561,0,-1.6002921120399929,-1.9974180237533765,0,-1.035941478143679,0,-1.3126011862125058,0,-1.625436438333219,0
2024-04-25,-0.052496278067758965,0.6443538359008539,-1.0038794160025912,-1.372181654115384,0,-1.5869044381876432,-1.9807745878169152,0,-1.027180526803735,0,-1.3126011862125058,0,-1.625436438333219,0
2024-04-26,0.4232024855851553,0.6312024025419849,-0.9827228150183397,-1.3435079063856787,0,-1.5538481412621081,-1.9396792962640643,0,-1.0055483439437887,0,-1.3126011862125058,0,-1.625436438333219,0
2024-04-29,0.317261582807613,0.6239583535955258,-0.9710693739911477,-1.3277138840639726,0,-1.5356401310488506,-1.9170432614415103,0,-0.9936329437603914,0,-1.3126011862125058,0,-1.625436438333219,0
2024-04-30,-1.4341554288406446,0.6143946511368622,-0.9556843257360388,-1.3068623780586026,1,-1.511601641893001,-1.887158827544543,0,-0.9779020530841739,1,-1.2936780690344067,1,-1.5825701286468072,0
2024-05-01,0.8182831535030438,0.6794438687780565,-1.0603284587684578,-1.4486875925247082,0,-1.6751036872172824,-2.0904231023429207,0,-1.0848984946516482,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-02,0.06018221504850449,0.6856939034471377,-1.0703828373311044,-1.4623143898868596,0,-1.6908132297575034,-2.1099530645860174,0,-1.0951788868456587,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-03,0.4649976508825431,0.6706940707985348,-1.046252731850014,-1.4296106225013994,0,-1.653110957439698,-2.0630819381378425,0,-1.0705063577099392,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-06,0.7181304750148392,0.662768641095158,-1.0335031592910655,-1.412331002420225,0,-1.6331902879287505,-2.038316740652942,0,-1.0574701859171909,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-07,0.07485449172784625,0.665090291063567,-1.0372379782014016,-1.4173928389284063,0,-1.639025784989695,-2.0455713782070375,0,-1.0612889602882403,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-08,-0.4511199505164489,0.6509241266702163,-1.014448987878509,-1.3865066980015286,0,-1.603418948555646,-2.001305278836374,0,-1.0379876934058465,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-09,1.0275492862894102,0.6456467042465601,-1.0059592425103863,-1.3750004632733606,0,-1.5901540794058353,-1.984814512603548,0,-1.0293071059913406,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-10,0.12419558415733795,0.6672365140503482,-1.040690589191818,-1.4220721962893406,0,-1.6444203440756522,-2.0522778456294444,0,-1.064819182952294,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-13,-0.4334415047393429,0.6532190652889764,-1.0181408364637976,-1.3915102964089303,0,-1.6091873062956374,-2.0084764493894487,0,-1.041762531516545,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-14,0.7028604268445358,0.6472261011726395,-1.0085000051519184,-1.3784439836705444,0,-1.5941239138966552,-1.9897497752006956,0,-1.0319049827535982,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-15,1.3156062026089212,0.6498022555421001,-1.0126442431662304,-1.3840607098848685,0,-1.6005991110435485,-1.9977996821583084,0,-1.0361423796117926,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-16,-0.24380945742945442,0.6931566679699599,-1.0823881242789566,-1.478585272417644,0,-1.709570984385473,-2.1332725367292444,0,-1.1074540421381076,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-17,0.4867745814658511,0.680435353291849,-1.0619234516234553,-1.4508493019027378,0,-1.6775957962970043,-2.093521269976258,0,-1.086529341550226,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-20,0.05347640239758278,0.6727030821768293,-1.0494846116720515,-1.4339908207562515,0,-1.6581606333826546,-2.069359649933289,0,-1.0738108873621137,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-21,0.18424553633514207,0.6581935482537578,-1.0261432456550257,-1.4023560396618255,0,-1.6216907332185997,-2.0240205974822127,0,-1.049944827863374,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-22,-0.8623648612899146,0.645053608425224,-1.0050051342170134,-1.373707350994533,0,-1.5886633254294134,-1.9829612206442995,0,-1.028331550178486,0,-1.3126011862125058,0,-1.5825701286468072,0
2024-05-23,-1.3276991210905194,0.6601535841261973,-1.0292963389899097,-1.4066294578219536,1,-1.6266173085975768,-2.030145271761737,0,-1.053168799977111,1,-1.3126011862125058,1,-1.5825701286468072,0
2024-05-24,0.1943314015980505,0.7089738022516575,-1.1078330160698981,-1.5130709825166435,0,-1.7493275548717047,-2.182697548216574,0,-1.1334709128293365,0,-1.3278863180663019,0,-1.5825701286468072,0
2024-05-28,-0.19131508758386212,0.6939268983808176,-1.0836271875068033,-1.4802645868993454,0,-1.7115069684312894,-2.135679334713414,0,-1.1087209584229951,0,-1.3278863180663019,0,-1.5825701286468072,0
2024-05-29,-1.076019778610659,0.6802851228333657,-1.0616817771398395,-1.4505217581171803,1,-1.6772181901070649,-2.0930518333511374,0,-1.086282234435711,0,-1.3278863180663019,0,-1.5825701286468072,0
2024-05-30,0.5764188117803156,0.7066983937531681,-1.1041725854259448,-1.5081099651516647,0,-1.7436082863402464,-2.1755874049268162,0,-1.1297281989078,0,-1.3278863180663019,0,-1.5825701286468072,0
2024-05-31,0.046282351915054594,0.70064929467504,-1.094441450269954,-1.4949212627322994,0,-1.7284037979926903,-2.1566853215215795,0,-1.1197783163493522,0,-1.3278863180663019,0,-1.5825701286468072,0
2024-06-03,1.246805949402047,0.6850577538468361,-1.0693594687831587,-1.460927408509267,0,-1.6892142595538147,-2.1079652391846144,0,-1.094132513868319,0,-1.3278863180663019,0,-1.5825701286468072,0
2024-06-04,0.1350964083348875,0.7189023985328317,-1.1238050659691488,-1.5347180575774382,0,-1.7742832093443728,-2.213722193800946,0,-1.1498020004329628,0,-1.3278863180663019,0,-1.5825701286468072,0
2024-06-05,0.9546199511481791,0.7029566673616673,-1.098153301436353,-1.4999519708330362,0,-1.7342034089222158,-2.1638953457592867,0,-1.1235736066816797,0,-1.3278863180663019,0,-1.5825701286468072,0
2024-06-06,0.29414645294558855,0.7151651433812349,-1.1177929748258402,-1.526569811793555,0,-1.7648895704453584,-2.202044106259356,0,-1.1436547627420157,0,-1.312413989236723,0,-1.5825701286468072,0
2024-06-07,-2.73861435384939,0.70126390653213,-1.0954301712303103,-1.4962612858963904,1,-1.7299486328017586,-2.1586058462864273,1,-1.120789262891654,1,-1.312413989236723,1,-1.5825701286468072,1
2024-06-10,0.12500112419567105,0.9075157302395593,-1.4272257571091351,-1.945947080623106,0,-2.2483652448821467,-2.8030967239935287,0,-1.460043323182175,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-11,0.657764867146413,0.8846311579965502,-1.3904115369074934,-1.896052408803495,0,-2.190844578165723,-2.7315875475618574,0,-1.4224015515270283,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-12,0.5074967759703648,0.8726915028123966,-1.3712043133503486,-1.8700206713199747,0,-2.1608341012704635,-2.6942787921247624,0,-1.4027625663928234,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-13,0.32692397850187804,0.8568838266736175,-1.3457746367949117,-1.8355555825781031,0,-2.1211013039481252,-2.6448833352213463,0,-1.3767612529622784,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-14,1.0630598512054699,0.8379405426819827,-1.3153007340798055,-1.7942540049077123,0,-2.0734871159516572,-2.5856898041922975,0,-1.345602323582266,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-17,-0.7589149450846002,0.8466567296345777,-1.329322391220001,-1.8132576936330262,0,-2.0953953639806944,-2.6129259414460733,0,-1.359939175304429,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-18,0.6569715991045512,0.8429797447341316,-1.3234072563262524,-1.8052408536001316,0,-2.0861532151332542,-2.6014361849764973,0,-1.3538910733546845,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-20,0.29077690469885087,0.8329874970565498,-1.3073328109573112,-1.7834550009602372,0,-2.0610375720569136,-2.5702126429964443,0,-1.3374552885208166,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-21,-0.7776779972782499,0.8143991985006759,-1.2774299703473517,-1.742927389332556,0,-2.0143156445197086,-2.5121283621594874,0,-1.3068802582223304,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-24,0.39927211934672374,0.8133906076284549,-1.2758074586364478,-1.7407283833806273,0,-2.0117805383880234,-2.508976740977184,0,-1.3052212738680478,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-25,-0.1634305251543664,0.7975091672769608,-1.2502591182082037,-1.7061024683341883,0,-1.9718623337681345,-2.4593507873860703,0,-1.279098629104679,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-26,-1.1826613859619588,0.7794514608115467,-1.2212098366618795,-1.6667316936332566,0,-1.9264740562757554,-2.4029244883111076,0,-1.2493963451306176,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-27,0.7625383655402405,0.8043473638390314,-1.261259667894907,-1.7210116206521537,0,-1.989050228792409,-2.4807186241644454,0,-1.290346461521608,0,-1.3278863180663019,0,-1.625436438333219,0
2024-06-28,-0.9299391300153275,0.8003707581017564,-1.254862535463827,-1.7123415246542733,0,-1.979054979117323,-2.4682926195074057,0,-1.2838055271516953,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-01,-0.7354075974012986,0.8079133931851037,-1.266996309515199,-1.7287865470100512,0,-1.9980134894266153,-2.4918616693112345,0,-1.2962120578253105,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-02,0.3862010618429211,0.8053802408782277,-1.2629212485597503,-1.7232635771385352,0,-1.9916463785172003,-2.483946134193639,0,-1.292045393065725,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-03,1.2129328009629747,0.7895518474410038,-1.2374582442593667,-1.6887533189787731,0,-1.9518615079987174,-2.434485940360297,0,-1.2660100027116925,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-05,1.0823917570682873,0.8111775818394824,-1.272247382536182,-1.7359033775078236,0,-2.006218069599417,-2.502061529719966,0,-1.301581170372519,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-08,-0.513377879534838,0.8229026125003919,-1.2911093414156443,-1.7614671744050836,0,-2.0356890849946057,-2.5386996314635484,0,-1.3208671295812333,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-09,-0.13630229290748258,0.811294286704083,-1.2724351246769738,-1.7361578262629571,0,-2.006511408777864,-2.502426206352963,0,-1.3017731327923403,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-10,0.3394466389183685,0.7924310155549613,-1.2420899379532333,-1.69503069863149,0,-1.9590983340903256,-2.443482697583947,0,-1.2707458128265383,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-11,1.363092899668463,0.7762163025611625,-1.216005464609298,-1.6596781574135993,0,-1.918342444396836,-2.3928153414302096,0,-1.2440749833487112,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-12,0.18228455129181634,0.8097668577046276,-1.2699779624048888,-1.7328276102621376,0,-2.002672196339121,-2.497653331918211,0,-1.2992607356626753,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-15,-0.4143376669957905,0.7907805078735459,-1.2394347800336138,-1.6914321371978096,0,-1.9549497618012108,-2.4383252297606965,0,-1.268030969280451,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-16,1.6873415865859605,0.7777662508138161,-1.218498853415889,-1.6630574715900817,0,-1.9222382592681773,-2.397658583500982,0,-1.2466244213536757,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-17,-0.22178973847174077,0.838173940880955,-1.3156761998128064,-1.7947628772789042,0,-2.0740737653271726,-2.586419121428902,0,-1.3459862294563696,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-18,-0.7037381409228403,0.8193366750941317,-1.28537284769816,-1.7536924485013043,0,-2.0267260554522997,-2.5275568736081353,0,-1.3150016845050643,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-19,-1.1982486974709323,0.8148171907489495,-1.278102390985462,-1.7438387275839025,0,-2.0153662734127322,-2.5134344945665728,0,-1.3075677942879411,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-22,-0.12959052222232897,0.8377099375984728,-1.3149297616083166,-1.7937512222976866,0,-2.0729074871077864,-2.5849692148176024,0,-1.3452230119742612,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-23,0.10563067601648446,0.8178097200802914,-1.2829164479227748,-1.750363265919701,0,-2.0228880343824978,-2.522785480272554,0,-1.3124900670123574,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-24,-0.7182176449192214,0.7980352817110224,-1.2511054741033953,-1.7072495427364676,0,-1.973184729166004,-2.460994777472014,0,-1.279964010339737,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-25,-0.3731784078423027,0.7953084561545092,-1.2467188526090998,-1.7013043118268918,0,-1.966330818052243,-2.452474056710949,0,-1.2754787814330422,0,-1.3278863180663019,0,-1.625436438333219,0
2024-07-26,0.9127054599435038,0.7810628287856163,-1.2238020308612443,-1.6702449197225664,0,-1.9305242504069693,-2.407959653291711,0,-1.2520468095871196,0,-1.312413989236723,0,-1.5825701286468072,0
2024-07-29,0.19839357201421587,0.7854937884007342,-1.2309300785801771,-1.6799056323412958,0,-1.9416615243987518,-2.4218054123259822,0,-1.2593350895809219,0,-1.312413989236723,0,-1.5825701286468072,0
2024-07-30,0.6894326961027641,0.7675606058967985,-1.2020811176904758,-1.640806354180726,0,-1.8965862394854056,-2.3657682228151735,0,-1.2298376292965405,0,-1.312413989236723,0,-1.5825701286468072,0
2024-07-31,1.4070451679398208,0.7625893449885518,-1.1940838917946797,-1.6299676358987005,0,-1.884090911242991,-2.350234142929355,0,-1.2216606327610886,0,-1.2910932608675862,0,-1.5825701286468072,0
2024-08-01,0.25874850006486677,0.8009195270062333,-1.255745335416332,-1.7135379920429983,0,-1.9804343168180047,-2.470007399752968,0,-1.2847081716745823,0,-1.2910932608675862,0,-1.5825701286468072,0
2024-08-02,1.4522455792507079,0.783104930398845,-1.227087142667802,-1.6746972638054,0,-1.935657099081101,-2.4143407646798156,0,-1.2554057678322421,0,-1.2910932608675862,0,-1.5825701286468072,0
2024-08-05,-0.3707337902439494,0.8228661959871887,-1.2910507584750586,-1.7613877763741397,0,-2.035597551620213,-2.5385858379943054,0,-1.32080722974741,0,-1.2910932608675862,0,-1.5825701286468072,0
2024-08-06,-1.5301057182095874,0.807408485474958,-1.2661840686996213,-1.7276857091080184,1,-1.9967443974021089,-2.4902839455004893,0,-1.2953815585470017,1,-1.2910932608675862,1,-1.5825701286468072,0
2024-08-07,-0.38672375889454735,0.8562272850756983,-1.3447184638107426,-1.8341241410280384,0,-2.1194510781961053,-2.6428317893824382,0,-1.3756813381336963,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-08,0.47567757267677513,0.8397606686032616,-1.3182287554449916,-1.7982223808313793,0,-2.0780620258686118,-2.591377291126747,0,-1.3485961643053899,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-09,0.6139550768045537,0.8245411501687728,-1.2937452432752863,-1.765039637912804,0,-2.039807570501978,-2.5438196956698604,0,-1.3235622842079664,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-12,1.0336706230465575,0.8139801913655317,-1.2767559170692107,-1.7420138383482469,0,-2.01326246469548,-2.5108190584576318,0,-1.30619105281637,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-13,0.26977930984561016,0.8227113525308495,-1.2908016631003265,-1.76105017498245,0,-2.035208350600822,-2.5381019867813106,0,-1.320552534926641,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-14,-0.09430990697209764,0.8042173082554254,-1.2610504485639762,-1.7207280636516809,0,-1.98872333241,-2.4803122295167657,0,-1.2901325391232084,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-15,-0.24687352169019242,0.7852528672955802,-1.230542510810844,-1.6793803579621884,0,-1.941055966101775,-2.421052587687985,0,-1.2589388096273,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-16,1.286157938275164,0.7688476094854649,-1.2041515096126119,-1.6436123765527102,0,-1.899821139561335,-2.3697898215460937,0,-1.2319545618172578,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-19,0.14889603623842473,0.7974115575015824,-1.2501020941779333,-1.7058896521339477,0,-1.9716169903420842,-2.459045778641539,0,-1.2789380753116222,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-20,0.5802178994308667,0.7786202404463372,-1.219872659403945,-1.6649194042493212,0,-1.9243847731951103,-2.4003271103431834,0,-1.2480291092981068,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-21,-0.03628352254285782,0.7691371493752286,-1.2046172900146106,-1.6442436532759557,0,-1.9005489017988526,-2.3706945690258046,0,-1.2324308125550827,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-22,-1.1010920465494527,0.7511249214638964,-1.1756411694383342,-1.6049720343515295,0,-1.8552749352371873,-2.3144103802736025,0,-1.2028033341456514,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-23,0.9009726599689566,0.7729028385387438,-1.2106751227153696,-1.652453893038932,0,-1.9100140099525946,-2.382461506503209,0,-1.2386248200336625,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-26,0.03241104962380078,0.7772582652961629,-1.2176816613570842,-1.6619499232197963,0,-1.9209614311349081,-2.396071242229279,0,-1.245788859532525,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-27,0.048714764136338906,0.7588023869208863,-1.187991843985483,-1.6217110240654373,0,-1.8745723434250672,-2.3384007448774096,0,-1.215431641048376,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-28,-0.41343896955987147,0.7410330906793801,-1.1594065255571322,-1.5829690631049809,0,-1.829908988740545,-2.282875663328696,0,-1.1862037496771594,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-29,0.09533468356494926,0.7302143550205344,-1.142002515876778,-1.559381238981848,0,-1.8027159574914837,-2.2490695310234554,0,-1.1684085130896777,0,-1.312413989236723,0,-1.5825701286468072,0
2024-08-30,-0.8934386868810528,0.7136267774657928,-1.1153182184283688,-1.5232157503029407,0,-1.7610228679275919,-2.197237056405172,0,-1.1411243759864222,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-03,0.5997742096901645,0.7252818370111646,-1.1340676153587672,-1.5486269908924166,0,-1.7903180100237788,-2.233656514042455,0,-1.1602952429519624,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-04,0.672619829942466,0.7191185694356427,-1.1241528182947227,-1.5351893696971568,0,-1.7748265576893776,-2.2143976795851836,0,-1.1501575699264928,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-05,0.6969923912770948,0.7161045335158442,-1.1193041638882149,-1.5286179410738054,0,-1.7672507396328692,-2.2049794905942965,0,-1.1451999220120503,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-06,-0.37585731331034494,0.7142830420741373,-1.1163739458217228,-1.5246465879394262,0,-1.7626723974627527,-2.1992877367135315,0,-1.1422038352076975,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-09,0.42533751744980386,0.703648235754697,-1.099265821733221,-1.501459780445758,0,-1.7359416749743255,-2.1660563425088255,0,-1.1247111354612398,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-10,0.5686144245430196,0.6930745924191768,-1.0822560900260279,-1.478406325106449,0,-1.7093646864327725,-2.1330160689666244,0,-1.107319039870718,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-11,-0.1193271134586162,0.687448823313424,-1.0732059622603212,-1.4661405986474285,0,-1.6952242434164337,-2.1154367971639796,0,-1.098065473152729,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-12,0.6427246905768306,0.6731461270611104,-1.0501973342764304,-1.4349567806556907,0,-1.6592742323985568,-2.07074406623178,0,-1.0745396313469258,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-13,0.6300016344620608,0.6714817499521788,-1.0475198647246236,-1.4313279800492216,0,-1.6550907991249657,-2.0655432595456165,0,-1.0718019746226846,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-16,0.4529106975128375,0.6693847227291306,-1.044146394548369,-1.4267558830058635,0,-1.649819894223998,-2.0589905178958015,0,-1.068352671789038,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-17,-0.5196860394960363,0.6611639408987796,-1.0309216914899735,-1.4088323139231471,0,-1.6291568533425367,-2.033302410988213,0,-1.0548306889790082,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-18,-1.0103995443259663,0.6578494265099702,-1.0255896598804068,-1.4016057594603892,0,-1.6208257787888607,-2.0229452939008667,0,-1.0493787979649922,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-19,0.6095059037568428,0.6816801573138339,-1.063925957455184,-1.4535633175940574,0,-1.6807246272192309,-2.097411004487602,0,-1.0885768619606315,0,-1.312413989236723,0,-1.5825701286468072,0
2024-09-20,0.4431234567889445,0.6781942563650273,-1.0583182177182229,-1.4459630932162777,0,-1.6719627703423112,-2.086518342683635,0,-1.0828430651417935,0,-1.2910932608675862,0,-1.5668995141794633,0
2024-09-23,-0.009171810594237407,0.6692748911669892,-1.0439697094318274,-1.4265164199435747,0,-1.6495438311796995,-2.0586473187976697,0,-1.068172014945696,0,-1.2910932608675862,0,-1.5668995141794633,0
2024-09-24,0.6859674312346474,0.6549447540540877,-1.0209169375647353,-1.3952727733162416,0,-1.6135248472057397,-2.0138688413057184,0,-1.0446010369408278,0,-1.2606980402659669,0,-1.5668995141794633,0
2024-09-25,-0.4858814938018647,0.6562522761835287,-1.0230203374920144,-1.3981235317596405,0,-1.6168113208978534,-2.017954555893242,0,-1.046751719457758,0,-1.2606980402659669,0,-1.5668995141794633,0
2024-09-26,0.37120511356937724,0.6519308763204671,-1.0160685376310101,-1.3887016895823354,0,-1.6059494267522243,-2.0044511466113026,0,-1.0396436492194936,0,-1.2606980402659669,0,-1.5668995141794633,0
2024-09-27,-0.13683014851129788,0.6423351325860587,-1.0006319448432663,-1.3677803247689881,0,-1.581830401437616,-1.9744665908848338,0,-1.023860055334655,0,-1.2606980402659669,0,-1.5668995141794633,0
2024-09-30,-0.6404352968629649,0.6300493389276469,-0.9808678912140415,-1.3409939100560289,0,-1.5509499010346364,-1.9360762300341583,0,-1.0036517230756392,0,-1.2606980402659669,0,-1.5668995141794633,0
2024-10-01,0.8816593011305002,0.6338698914687289,-0.9870139821719922,-1.3493237670960747,0,-1.5605529089936467,-1.9480146033113845,0,-1.0099359727797965,0,-1.2143316269921516,0,-1.5668995141794633,0
2024-10-02,-0.4120208862671015,0.6470330227301463,-1.0081894014743553,-1.3780230194759184,0,-1.593638608747717,-1.989146448196687,0,-1.0315873969771772,0,-1.1912344072918941,0,-1.5668995141794633,0
2024-10-03,-0.5069105338543943,0.6406549242591525,-0.9979290077433495,-1.3641170077460898,0,-1.5776071761939956,-1.969216315178789,0,-1.0210963585741093,0,-1.1912344072918941,0,-1.5668995141794633,0
2024-10-04,-0.717409842159074,0.6379757827171066,-0.9936190951248004,-1.3582757411242283,0,-1.5708731194639982,-1.9608445963115464,0,-1.0166895628915589,0,-1.1912344072918941,0,-1.5668995141794633,0
2024-10-07,-0.5476608884718148,0.6452024308742456,-1.00524454364757,-1.37403182493158,0,-1.5890373925694583,-1.9834262575543657,0,-1.0285763413235312,0,-1.1912344072918941,0,-1.5668995141794633,0
2024-10-08,-0.2846392208180724,0.6439046404611412,-1.003156799051068,-1.371202284310725,0,-1.585775379671544,-1.9793709524065772,0,-1.0264416660555133,0,-1.1912344072918941,0,-1.5668995141794633,0
2024-10-09,-0.5581073698523502,0.6341709607462357,-0.987498309803743,-1.3499801810607603,0,-1.561309650495569,-1.9489553775524224,0,-1.010431187672867,0,-1.1912344072918941,0,-1.5668995141794633,0
2024-10-10,0.1711493073945878,0.6339578147355941,-0.9871554235969336,-1.3495154640392801,0,-1.5607739052559437,-1.948289343880531,0,-1.0100805936841932,0,-1.1912344072918941,0,-1.5668995141794633,0
2024-10-11,0.3431138675754709,0.6216639918002603,-0.9673784533369966,-1.322711543290695,0,-1.5298732231621335,-1.909873893333009,0,-0.9898590544399101,0,-1.145955183226331,0,-1.5668995141794633,0
2024-10-14,-0.04414347198392595,0.6127812518350866,-0.953088863756762,-1.303344723115296,0,-1.5075463419934674,-1.882117315118605,0,-0.9752482473909273,0,-1.145955183226331,0,-1.5668995141794633,0
2024-10-15,0.778264911629789,0.6008530688484638,-0.9339000954279524,-1.277337998182798,0,-1.477564700614278,-1.8448444077361985,0,-0.9556281323424399,0,-1.145955183226331,0,-1.5668995141794633,0
2024-10-16,0.4597486129839409,0.6105098330036431,-0.9494348512568579,-1.298392404323566,0,-1.5018371015414513,-1.8750196386471765,0,-0.9715120958877016,0,-1.145955183226331,0,-1.5668995141794633,0
2024-10-17,-0.4939622284170767,0.6054201544380896,-0.9412471278649511,-1.2872955029264608,0,-1.4890441289940897,-1.8591155300337483,0,-0.9631403196391337,0,-1.145955183226331,0,-1.5668995141794633,0
2024-10-18,0.566619926765959,0.604222168666117,-0.9393199381609223,-1.2846835639178389,0,-1.4860329763455316,-1.8553720920956942,0,-0.9611698083970683,0,-1.145955183226331,0,-1.5668995141794633,0
2024-10-21,-0.8874230058216612,0.6033879563205663,-0.9379779477292063,-1.2828647511925177,0,-1.4839361728838105,-1.8527653648575353,0,-0.9597976511948415,0,-1.145955183226331,0,-1.5668995141794633,0
2024-10-22,0.5864201891833107,0.6236774567862636,-0.970617497640552,-1.3271014516372495,0,-1.5349340933053568,-1.916165521657724,0,-0.9931709096248774,0,-1.145955183226331,0,-1.5668995141794633,0
2024-10-23,-0.7406485263595908,0.6225240552209999,-0.9687620301774226,-1.3245867184814815,0,-1.532035003633886,-1.9125613994066644,0,-0.9912737328769218,0,-1.145955183226331,0,-1.5668995141794633,0
